yearBegin,yearEnd,idOri,nameOri,idDes,nameDes,transportMode,length,notes
2010,2014,22416,Ad-Dammam,22432,Ar-Riyadh (Riyadh),1,,air
2010,2014,22635,Dubayy (Dubai),22421,Jiddah,1,,air
2010,2014,22635,Dubayy (Dubai),22432,Ar-Riyadh (Riyadh),1,,air
2010,2014,22429,Najran,22421,Jiddah,1,,air
2010,2014,22415,Buraydah,22432,Ar-Riyadh (Riyadh),1,,air
2010,2014,22418,Ha'il,22421,Jiddah,1,,air
2010,2014,22421,Jiddah,21454,Jakarta,1,,air
2010,2014,22421,Jiddah,22635,Dubayy (Dubai),1,,air
2010,2014,22421,Jiddah,22429,Najran,1,,air
2010,2014,22421,Jiddah,22418,Ha'il,1,,air
2010,2014,22421,Jiddah,22427,Al-Madinah (Medina),1,,air
2010,2014,22421,Jiddah,22432,Ar-Riyadh (Riyadh),1,,air
2010,2014,22427,Al-Madinah (Medina),22421,Jiddah,1,,air
2010,2014,22427,Al-Madinah (Medina),22432,Ar-Riyadh (Riyadh),1,,air
2010,2014,22432,Ar-Riyadh (Riyadh),22416,Ad-Dammam,1,,air
2010,2014,22432,Ar-Riyadh (Riyadh),22635,Dubayy (Dubai),1,,air
2010,2014,22432,Ar-Riyadh (Riyadh),22415,Buraydah,1,,air
2010,2014,22432,Ar-Riyadh (Riyadh),22421,Jiddah,1,,air
2010,2014,22432,Ar-Riyadh (Riyadh),22427,Al-Madinah (Medina),1,,air
2010,2014,21967,Managua,23064,Miami,1,,air
2010,2014,21967,Managua,20917,San Salvador,1,,air
2010,2014,23064,Miami,21967,Managua,1,,air
2010,2014,20917,San Salvador,21967,Managua,1,,air
2010,2014,22658,Antalya,22860,London,1,,air
2010,2014,22860,London,22658,Antalya,1,,air
2010,2014,20894,København (Copenhagen),22862,Manchester,1,,air
2010,2014,22860,London,22597,Stockholm,1,,air
2010,2014,22862,Manchester,22597,Stockholm,1,,air
2010,2014,22647,Adana,22691,Istanbul,1,,air
2010,2014,22692,Izmir,22691,Istanbul,1,,air
2010,2014,22698,Kayseri,22691,Istanbul,1,,air
2010,2014,21113,Athínai (Athens),22691,Istanbul,1,,air
2010,2014,22658,Antalya,22691,Istanbul,1,,air
2010,2014,22525,Barcelona,22691,Istanbul,1,,air
2010,2014,23241,Beograd (Belgrade),22691,Istanbul,1,,air
2010,2014,21773,Bayrut (Beirut),22691,Istanbul,1,,air
2010,2014,20144,Bruxelles-Brussel,22691,Istanbul,1,,air
2010,2014,21138,Budapest,22691,Istanbul,1,,air
2010,2014,22812,Al-Qahirah (Cairo),22691,Istanbul,1,,air
2010,2014,20985,Paris,22691,Istanbul,1,,air
2010,2014,22677,Diyarbakir,22691,Istanbul,1,,air
2010,2014,22676,Denizli,22691,Istanbul,1,,air
2010,2014,22754,Donetsk,22691,Istanbul,1,,air
2010,2014,204312,Duesseldorf,22691,Istanbul,1,,air
2010,2014,22681,Erzurum,22691,Istanbul,1,,air
2010,2014,22656,Ankara,22683,Gaziantep,1,,air
2010,2014,22656,Ankara,22691,Istanbul,1,,air
2010,2014,21588,Roma (Rome),22691,Istanbul,1,,air
2010,2014,21565,Genova (Genoa),22691,Istanbul,1,,air
2010,2014,22602,Genève,22691,Istanbul,1,,air
2010,2014,20053,Baku,22691,Istanbul,1,,air
2010,2014,22683,Gaziantep,22656,Ankara,1,,air
2010,2014,22683,Gaziantep,22691,Istanbul,1,,air
2010,2014,204343,Hannover,22691,Istanbul,1,,air
2010,2014,204341,Hamburg,22691,Istanbul,1,,air
2010,2014,21523,Tehran,22691,Istanbul,1,,air
2010,2014,22691,Istanbul,22647,Adana,1,,air
2010,2014,22691,Istanbul,22692,Izmir,1,,air
2010,2014,22691,Istanbul,22698,Kayseri,1,,air
2010,2014,22691,Istanbul,21113,Athínai (Athens),1,,air
2010,2014,22691,Istanbul,22658,Antalya,1,,air
2010,2014,22691,Istanbul,22525,Barcelona,1,,air
2010,2014,22691,Istanbul,23241,Beograd (Belgrade),1,,air
2010,2014,22691,Istanbul,21773,Bayrut (Beirut),1,,air
2010,2014,22691,Istanbul,20144,Bruxelles-Brussel,1,,air
2010,2014,22691,Istanbul,21138,Budapest,1,,air
2010,2014,22691,Istanbul,22812,Al-Qahirah (Cairo),1,,air
2010,2014,22691,Istanbul,20985,Paris,1,,air
2010,2014,22691,Istanbul,22677,Diyarbakir,1,,air
2010,2014,22691,Istanbul,22676,Denizli,1,,air
2010,2014,22691,Istanbul,22754,Donetsk,1,,air
2010,2014,22691,Istanbul,204312,Duesseldorf,1,,air
2010,2014,22691,Istanbul,22681,Erzurum,1,,air
2010,2014,22691,Istanbul,22656,Ankara,1,,air
2010,2014,22691,Istanbul,21588,Roma (Rome),1,,air
2010,2014,22691,Istanbul,21565,Genova (Genoa),1,,air
2010,2014,22691,Istanbul,22602,Genève,1,,air
2010,2014,22691,Istanbul,20053,Baku,1,,air
2010,2014,22691,Istanbul,22683,Gaziantep,1,,air
2010,2014,22691,Istanbul,204343,Hannover,1,,air
2010,2014,22691,Istanbul,204341,Hamburg,1,,air
2010,2014,22691,Istanbul,21523,Tehran,1,,air
2010,2014,22691,Istanbul,21540,Sulaimaniya,1,,air
2010,2014,22691,Istanbul,22705,Konya,1,,air
2010,2014,22691,Istanbul,22860,London,1,,air
2010,2014,22691,Istanbul,20972,Lyon,1,,air
2010,2014,22691,Istanbul,22549,Madrid,1,,air
2010,2014,22691,Istanbul,22708,Malatya,1,,air
2010,2014,22691,Istanbul,20973,Marseille-Aix-en-Provence,1,,air
2010,2014,22691,Istanbul,204371,München (Munich),1,,air
2010,2014,22691,Istanbul,205160,Busto Arsizio,1,,air
2010,2014,22691,Istanbul,20982,Nice-Cannes,1,,air
2010,2014,22691,Istanbul,22191,Bucuresti (Bucharest),1,,air
2010,2014,22691,Istanbul,20887,Praha (Prague),1,,air
2010,2014,22691,Istanbul,20164,Sarajevo,1,,air
2010,2014,22691,Istanbul,21011,Tbilisi,1,,air
2010,2014,22691,Istanbul,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),1,,air
2010,2014,22691,Istanbul,21597,Torino (Turin),1,,air
2010,2014,22691,Istanbul,22646,Tunis,1,,air
2010,2014,22691,Istanbul,204296,Berlin,1,,air
2010,2014,22691,Istanbul,22736,Van,1,,air
2010,2014,22691,Istanbul,21599,Venezia,1,,air
2010,2014,22691,Istanbul,20107,Wien (Vienna),1,,air
2010,2014,22691,Istanbul,20865,Zagreb,1,,air
2010,2014,22691,Istanbul,22606,Zürich (Zurich),1,,air
2010,2014,21540,Sulaimaniya,22691,Istanbul,1,,air
2010,2014,22705,Konya,22691,Istanbul,1,,air
2010,2014,22860,London,22691,Istanbul,1,,air
2010,2014,20972,Lyon,22691,Istanbul,1,,air
2010,2014,22549,Madrid,22691,Istanbul,1,,air
2010,2014,22708,Malatya,22691,Istanbul,1,,air
2010,2014,20973,Marseille-Aix-en-Provence,22691,Istanbul,1,,air
2010,2014,204371,München (Munich),22691,Istanbul,1,,air
2010,2014,205160,Busto Arsizio,22691,Istanbul,1,,air
2010,2014,20982,Nice-Cannes,22691,Istanbul,1,,air
2010,2014,22191,Bucuresti (Bucharest),22691,Istanbul,1,,air
2010,2014,20887,Praha (Prague),22691,Istanbul,1,,air
2010,2014,22191,Bucuresti (Bucharest),22691,Istanbul,1,,air
2010,2014,20887,Praha (Prague),22691,Istanbul,1,,air
2010,2014,20164,Sarajevo,22691,Istanbul,1,,air
2010,2014,21011,Tbilisi,22691,Istanbul,1,,air
2010,2014,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),22691,Istanbul,1,,air
2010,2014,21597,Torino (Turin),22691,Istanbul,1,,air
2010,2014,22646,Tunis,22691,Istanbul,1,,air
2010,2014,204296,Berlin,22691,Istanbul,1,,air
2010,2014,22736,Van,22691,Istanbul,1,,air
2010,2014,21599,Venezia,22691,Istanbul,1,,air
2010,2014,20107,Wien (Vienna),22691,Istanbul,1,,air
2010,2014,20865,Zagreb,22691,Istanbul,1,,air
2010,2014,22606,Zürich (Zurich),22691,Istanbul,1,,air
2010,2014,21914,Nampula,21910,Maputo,1,,air
2010,2014,21906,Beira,21910,Maputo,1,,air
2010,2014,22486,Johannesburg,21910,Maputo,1,,air
2010,2014,21910,Maputo,21914,Nampula,1,,air
2010,2014,21910,Maputo,21906,Beira,1,,air
2010,2014,21910,Maputo,22486,Johannesburg,1,,air
2010,2014,22520,Alicante,22862,Manchester,1,,air
2010,2014,22862,Manchester,22520,Alicante,1,,air
2010,2014,22525,Barcelona,22167,Lisboa (Lisbon),1,,air
2010,2014,20144,Bruxelles-Brussel,22167,Lisboa (Lisbon),1,,air
2010,2014,20144,Bruxelles-Brussel,22168,Porto,1,,air
2010,2014,21138,Budapest,22167,Lisboa (Lisbon),1,,air
2010,2014,21588,Roma (Rome),22167,Lisboa (Lisbon),1,,air
2010,2014,204332,Frankfurt am Main,22167,Lisboa (Lisbon),1,,air
2010,2014,22602,Genève,22167,Lisboa (Lisbon),1,,air
2010,2014,204341,Hamburg,22167,Lisboa (Lisbon),1,,air
2010,2014,22860,London,22167,Lisboa (Lisbon),1,,air
2010,2014,22167,Lisboa (Lisbon),22525,Barcelona,1,,air
2010,2014,22167,Lisboa (Lisbon),20144,Bruxelles-Brussel,1,,air
2010,2014,22167,Lisboa (Lisbon),21138,Budapest,1,,air
2010,2014,22167,Lisboa (Lisbon),21891,Dar-el-Beida (Casablanca),1,,air
2010,2014,22167,Lisboa (Lisbon),21588,Roma (Rome),1,,air
2010,2014,22167,Lisboa (Lisbon),204332,Frankfurt am Main,1,,air
2010,2014,22167,Lisboa (Lisbon),22602,Genève,1,,air
2010,2014,22167,Lisboa (Lisbon),204341,Hamburg,1,,air
2010,2014,22167,Lisboa (Lisbon),22860,London,1,,air
2010,2014,22167,Lisboa (Lisbon),22549,Madrid,1,,air
2010,2014,22167,Lisboa (Lisbon),205160,Busto Arsizio,1,,air
2010,2014,22167,Lisboa (Lisbon),22168,Porto,1,,air
2010,2014,22167,Lisboa (Lisbon),20985,Paris,1,,air
2010,2014,22167,Lisboa (Lisbon),22606,Zürich (Zurich),1,,air
2010,2014,22549,Madrid,22167,Lisboa (Lisbon),1,,air
2010,2014,205160,Busto Arsizio,22167,Lisboa (Lisbon),1,,air
2010,2014,22168,Porto,20144,Bruxelles-Brussel,1,,air
2010,2014,22168,Porto,22167,Lisboa (Lisbon),1,,air
2010,2014,20985,Paris,22167,Lisboa (Lisbon),1,,air
2010,2014,22606,Zürich (Zurich),22167,Lisboa (Lisbon),1,,air
2010,2014,22525,Barcelona,22646,Tunis,1,,air
2010,2014,21891,Dar-el-Beida (Casablanca),22646,Tunis,1,,air
2010,2014,21588,Roma (Rome),22646,Tunis,1,,air
2010,2014,22691,Istanbul,22646,Tunis,1,,air
2010,2014,20973,Marseille-Aix-en-Provence,22646,Tunis,1,,air
2010,2014,205160,Busto Arsizio,22646,Tunis,1,,air
2010,2014,22646,Tunis,22525,Barcelona,1,,air
2010,2014,22646,Tunis,21891,Dar-el-Beida (Casablanca),1,,air
2010,2014,22646,Tunis,21588,Roma (Rome),1,,air
2010,2014,22646,Tunis,22691,Istanbul,1,,air
2010,2014,22646,Tunis,20973,Marseille-Aix-en-Provence,1,,air
2010,2014,22646,Tunis,205160,Busto Arsizio,1,,air
2010,2014,22907,Albany,22956,Chicago,1,,air
2010,2014,22926,Austin,22972,Denver-Aurora,1,,air
2010,2014,22926,Austin,23014,Houston,1,,air
2010,2014,22926,Austin,22956,Chicago,1,,air
2010,2014,22926,Austin,23130,San Francisco-Oakland,1,,air
2010,2014,23009,Hartford,23174,Washington D.C.,1,,air
2010,2014,23009,Hartford,22956,Chicago,1,,air
2010,2014,22938,Boise City,22972,Denver-Aurora,1,,air
2010,2014,22939,Boston,22972,Denver-Aurora,1,,air
2010,2014,22939,Boston,23083,New York-Newark,1,,air
2010,2014,22939,Boston,23174,Washington D.C.,1,,air
2010,2014,22939,Boston,23014,Houston,1,,air
2010,2014,22939,Boston,22956,Chicago,1,,air
2010,2014,22939,Boston,23130,San Francisco-Oakland,1,,air
2010,2014,22947,Buffalo,22956,Chicago,1,,air
2010,2014,22928,Baltimore,22972,Denver-Aurora,1,,air
2010,2014,22928,Baltimore,23014,Houston,1,,air
2010,2014,22928,Baltimore,22956,Chicago,1,,air
2010,2014,22928,Baltimore,23130,San Francisco-Oakland,1,,air
2010,2014,20985,Paris,23083,New York-Newark,1,,air
2010,2014,22959,Cleveland,22972,Denver-Aurora,1,,air
2010,2014,22959,Cleveland,23083,New York-Newark,1,,air
2010,2014,22959,Cleveland,23064,Miami,1,,air
2010,2014,22959,Cleveland,23014,Houston,1,,air
2010,2014,22959,Cleveland,23043,Las Vegas,1,,air
2010,2014,22959,Cleveland,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,22959,Cleveland,23091,Orlando,1,,air
2010,2014,22959,Cleveland,22956,Chicago,1,,air
2010,2014,22959,Cleveland,23075,Bonita Springs-Naples,1,,air
2010,2014,22959,Cleveland,23130,San Francisco-Oakland,1,,air
2010,2014,20812,Cali,23064,Miami,1,,air
2010,2014,22963,Columbus Ohio,22956,Chicago,1,,air
2010,2014,21826,Cancún,23083,New York-Newark,1,,air
2010,2014,23174,Washington D.C.,22972,Denver-Aurora,1,,air
2010,2014,23174,Washington D.C.,23014,Houston,1,,air
2010,2014,23174,Washington D.C.,22956,Chicago,1,,air
2010,2014,22972,Denver-Aurora,22926,Austin,1,,air
2010,2014,22972,Denver-Aurora,22938,Boise City,1,,air
2010,2014,22972,Denver-Aurora,22939,Boston,1,,air
2010,2014,22972,Denver-Aurora,22928,Baltimore,1,,air
2010,2014,22972,Denver-Aurora,22959,Cleveland,1,,air
2010,2014,22972,Denver-Aurora,23174,Washington D.C.,1,,air
2010,2014,22972,Denver-Aurora,22966,Dallas-Fort Worth,1,,air
2010,2014,22972,Denver-Aurora,22973,Des Moines,1,,air
2010,2014,22972,Denver-Aurora,23083,New York-Newark,1,,air
2010,2014,22972,Denver-Aurora,23064,Miami,1,,air
2010,2014,22972,Denver-Aurora,23174,Washington D.C.,1,,air
2010,2014,22972,Denver-Aurora,23014,Houston,1,,air
2010,2014,22972,Denver-Aurora,23179,Wichita,1,,air
2010,2014,22972,Denver-Aurora,23043,Las Vegas,1,,air
2010,2014,22972,Denver-Aurora,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,22972,Denver-Aurora,23083,New York-Newark,1,,air
2010,2014,22972,Denver-Aurora,23091,Orlando,1,,air
2010,2014,22972,Denver-Aurora,22956,Chicago,1,,air
2010,2014,22972,Denver-Aurora,23102,Portland,1,,air
2010,2014,22972,Denver-Aurora,23098,Philadelphia,1,,air
2010,2014,22972,Denver-Aurora,23099,Phoenix-Mesa,1,,air
2010,2014,22972,Denver-Aurora,23100,Pittsburgh,1,,air
2010,2014,22972,Denver-Aurora,23129,San Diego,1,,air
2010,2014,22972,Denver-Aurora,23140,Seattle,1,,air
2010,2014,22972,Denver-Aurora,23130,San Francisco-Oakland,1,,air
2010,2014,22972,Denver-Aurora,23131,San Jose,1,,air
2010,2014,22972,Denver-Aurora,23453,Mission Viejo,1,,air
2010,2014,22972,Denver-Aurora,23160,Tampa-St. Petersburg,1,,air
2010,2014,22972,Denver-Aurora,20404,Vancouver,1,,air
2010,2014,22972,Denver-Aurora,20370,Calgary,1,,air
2010,2014,22966,Dallas-Fort Worth,22972,Denver-Aurora,1,,air
2010,2014,22966,Dallas-Fort Worth,23083,New York-Newark,1,,air
2010,2014,22966,Dallas-Fort Worth,23174,Washington D.C.,1,,air
2010,2014,22966,Dallas-Fort Worth,23014,Houston,1,,air
2010,2014,22973,Des Moines,22972,Denver-Aurora,1,,air
2010,2014,22973,Des Moines,22956,Chicago,1,,air
2010,2014,22974,Detroit,23014,Houston,1,,air
2010,2014,23083,New York-Newark,22926,Austin,1,,air
2010,2014,23083,New York-Newark,22939,Boston,1,,air
2010,2014,23083,New York-Newark,20985,Paris,1,,air
2010,2014,23083,New York-Newark,22959,Cleveland,1,,air
2010,2014,23083,New York-Newark,21826,Cancún,1,,air
2010,2014,23083,New York-Newark,22972,Denver-Aurora,1,,air
2010,2014,23083,New York-Newark,22966,Dallas-Fort Worth,1,,air
2010,2014,23083,New York-Newark,23064,Miami,1,,air
2010,2014,23083,New York-Newark,23014,Houston,1,,air
2010,2014,23083,New York-Newark,23043,Las Vegas,1,,air
2010,2014,23083,New York-Newark,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,23083,New York-Newark,22860,London,1,,air
2010,2014,23083,New York-Newark,23091,Orlando,1,,air
2010,2014,23083,New York-Newark,23064,Miami,1,,air
2010,2014,23083,New York-Newark,23082,New Orleans,1,,air
2010,2014,23083,New York-Newark,22956,Chicago,1,,air
2010,2014,23083,New York-Newark,23099,Phoenix-Mesa,1,,air
2010,2014,23083,New York-Newark,23075,Bonita Springs-Naples,1,,air
2010,2014,23083,New York-Newark,23140,Seattle,1,,air
2010,2014,23083,New York-Newark,23130,San Francisco-Oakland,1,,air
2010,2014,23083,New York-Newark,23453,Mission Viejo,1,,air
2010,2014,23083,New York-Newark,23160,Tampa-St. Petersburg,1,,air
2010,2014,23064,Miami,23083,New York-Newark,1,,air
2010,2014,23064,Miami,23014,Houston,1,,air
2010,2014,23013,Honolulu,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,23013,Honolulu,23130,San Francisco-Oakland,1,,air
2010,2014,23174,Washington D.C.,23009,Hartford,1,,air
2010,2014,23174,Washington D.C.,22939,Boston,1,,air
2010,2014,23174,Washington D.C.,22972,Denver-Aurora,1,,air
2010,2014,23174,Washington D.C.,22966,Dallas-Fort Worth,1,,air
2010,2014,23174,Washington D.C.,23014,Houston,1,,air
2010,2014,23174,Washington D.C.,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,23174,Washington D.C.,23091,Orlando,1,,air
2010,2014,23174,Washington D.C.,22956,Chicago,1,,air
2010,2014,23174,Washington D.C.,23102,Portland,1,,air
2010,2014,23174,Washington D.C.,23129,San Diego,1,,air
2010,2014,23174,Washington D.C.,23140,Seattle,1,,air
2010,2014,23174,Washington D.C.,23130,San Francisco-Oakland,1,,air
2010,2014,23174,Washington D.C.,23160,Tampa-St. Petersburg,1,,air
2010,2014,23014,Houston,22908,Albuquerque,1,,air
2010,2014,23014,Houston,22926,Austin,1,,air
2010,2014,23014,Houston,22939,Boston,1,,air
2010,2014,23014,Houston,22928,Baltimore,1,,air
2010,2014,23014,Houston,22959,Cleveland,1,,air
2010,2014,23014,Houston,23174,Washington D.C.,1,,air
2010,2014,23014,Houston,22972,Denver-Aurora,1,,air
2010,2014,23014,Houston,22974,Detroit,1,,air
2010,2014,23014,Houston,23083,New York-Newark,1,,air
2010,2014,23014,Houston,23064,Miami,1,,air
2010,2014,23014,Houston,23174,Washington D.C.,1,,air
2010,2014,23014,Houston,23043,Las Vegas,1,,air
2010,2014,23014,Houston,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,23014,Houston,23083,New York-Newark,1,,air
2010,2014,23014,Houston,23091,Orlando,1,,air
2010,2014,23014,Houston,21853,Ciudad de México (Mexico City),1,,air
2010,2014,23014,Houston,23064,Miami,1,,air
2010,2014,23014,Houston,23082,New Orleans,1,,air
2010,2014,23014,Houston,23088,Oklahoma City,1,,air
2010,2014,23014,Houston,22956,Chicago,1,,air
2010,2014,23014,Houston,23102,Portland,1,,air
2010,2014,23014,Houston,23098,Philadelphia,1,,air
2010,2014,23014,Houston,23099,Phoenix-Mesa,1,,air
2010,2014,23014,Houston,23100,Pittsburgh,1,,air
2010,2014,23014,Houston,23129,San Diego,1,,air
2010,2014,23014,Houston,23128,San Antonio,1,,air
2010,2014,23014,Houston,23140,Seattle,1,,air
2010,2014,23014,Houston,23130,San Francisco-Oakland,1,,air
2010,2014,23014,Houston,23131,San Jose,1,,air
2010,2014,23014,Houston,23121,Sacramento,1,,air
2010,2014,23014,Houston,23453,Mission Viejo,1,,air
2010,2014,23014,Houston,23160,Tampa-St. Petersburg,1,,air
2010,2014,23014,Houston,20373,Edmonton,1,,air
2010,2014,23014,Houston,20404,Vancouver,1,,air
2010,2014,23014,Houston,20370,Calgary,1,,air
2010,2014,23179,Wichita,22972,Denver-Aurora,1,,air
2010,2014,23043,Las Vegas,22972,Denver-Aurora,1,,air
2010,2014,23043,Las Vegas,23083,New York-Newark,1,,air
2010,2014,23043,Las Vegas,23174,Washington D.C.,1,,air
2010,2014,23043,Las Vegas,23014,Houston,1,,air
2010,2014,23043,Las Vegas,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,23043,Las Vegas,22956,Chicago,1,,air
2010,2014,23043,Las Vegas,23130,San Francisco-Oakland,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,22939,Boston,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,22928,Baltimore,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,22959,Cleveland,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,22972,Denver-Aurora,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23083,New York-Newark,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23013,Honolulu,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23174,Washington D.C.,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23014,Houston,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23043,Las Vegas,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23082,New Orleans,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,22956,Chicago,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23140,Seattle,1,,air
2010,2014,23052,Los Angeles-Long Beach-Santa Ana,23130,San Francisco-Oakland,1,,air
2010,2014,23083,New York-Newark,22972,Denver-Aurora,1,,air
2010,2014,23083,New York-Newark,23014,Houston,1,,air
2010,2014,23083,New York-Newark,22956,Chicago,1,,air
2010,2014,22860,London,23083,New York-Newark,1,,air
2010,2014,23028,Kansas City,22972,Denver-Aurora,1,,air
2010,2014,23091,Orlando,22959,Cleveland,1,,air
2010,2014,23091,Orlando,22972,Denver-Aurora,1,,air
2010,2014,23091,Orlando,23083,New York-Newark,1,,air
2010,2014,23091,Orlando,23174,Washington D.C.,1,,air
2010,2014,23091,Orlando,23014,Houston,1,,air
2010,2014,23091,Orlando,22956,Chicago,1,,air
2010,2014,23091,Orlando,23130,San Francisco-Oakland,1,,air
2010,2014,21853,Ciudad de México (Mexico City),23014,Houston,1,,air
2010,2014,23064,Miami,20812,Cali,1,,air
2010,2014,23064,Miami,23083,New York-Newark,1,,air
2010,2014,23064,Miami,23014,Houston,1,,air
2010,2014,23064,Miami,21135,San Pedro Sula,1,,air
2010,2014,23068,Minneapolis-St. Paul,22956,Chicago,1,,air
2010,2014,23068,Minneapolis-St. Paul,23130,San Francisco-Oakland,1,,air
2010,2014,23082,New Orleans,23083,New York-Newark,1,,air
2010,2014,23082,New Orleans,23014,Houston,1,,air
2010,2014,23082,New Orleans,23130,San Francisco-Oakland,1,,air
2010,2014,23088,Oklahoma City,23014,Houston,1,,air
2010,2014,23090,Omaha,22972,Denver-Aurora,1,,air
2010,2014,23090,Omaha,22956,Chicago,1,,air
2010,2014,22956,Chicago,22907,Albany,1,,air
2010,2014,22956,Chicago,23009,Hartford,1,,air
2010,2014,22956,Chicago,22939,Boston,1,,air
2010,2014,22956,Chicago,22947,Buffalo,1,,air
2010,2014,22956,Chicago,22928,Baltimore,1,,air
2010,2014,22956,Chicago,22963,Columbus Ohio,1,,air
2010,2014,22956,Chicago,23174,Washington D.C.,1,,air
2010,2014,22956,Chicago,22972,Denver-Aurora,1,,air
2010,2014,22956,Chicago,22966,Dallas-Fort Worth,1,,air
2010,2014,22956,Chicago,23083,New York-Newark,1,,air
2010,2014,22956,Chicago,23064,Miami,1,,air
2010,2014,22956,Chicago,23174,Washington D.C.,1,,air
2010,2014,22956,Chicago,23014,Houston,1,,air
2010,2014,22956,Chicago,23043,Las Vegas,1,,air
2010,2014,22956,Chicago,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,22956,Chicago,23083,New York-Newark,1,,air
2010,2014,22956,Chicago,23091,Orlando,1,,air
2010,2014,22956,Chicago,23068,Minneapolis-St. Paul,1,,air
2010,2014,22956,Chicago,23090,Omaha,1,,air
2010,2014,22956,Chicago,23102,Portland,1,,air
2010,2014,22956,Chicago,23098,Philadelphia,1,,air
2010,2014,22956,Chicago,23099,Phoenix-Mesa,1,,air
2010,2014,22956,Chicago,23100,Pittsburgh,1,,air
2010,2014,22956,Chicago,23118,Rochester,1,,air
2010,2014,22956,Chicago,23129,San Diego,1,,air
2010,2014,22956,Chicago,23140,Seattle,1,,air
2010,2014,22956,Chicago,23130,San Francisco-Oakland,1,,air
2010,2014,22956,Chicago,23121,Sacramento,1,,air
2010,2014,22956,Chicago,23453,Mission Viejo,1,,air
2010,2014,22956,Chicago,23136,Sarasota-Bradenton,1,,air
2010,2014,22956,Chicago,23160,Tampa-St. Petersburg,1,,air
2010,2014,22956,Chicago,20404,Vancouver,1,,air
2010,2014,22956,Chicago,20402,Toronto,1,,air
2010,2014,23102,Portland,22972,Denver-Aurora,1,,air
2010,2014,23102,Portland,23083,New York-Newark,1,,air
2010,2014,23102,Portland,23014,Houston,1,,air
2010,2014,23102,Portland,22956,Chicago,1,,air
2010,2014,23102,Portland,23130,San Francisco-Oakland,1,,air
2010,2014,23098,Philadelphia,22972,Denver-Aurora,1,,air
2010,2014,23098,Philadelphia,23014,Houston,1,,air
2010,2014,23098,Philadelphia,22956,Chicago,1,,air
2010,2014,23098,Philadelphia,23130,San Francisco-Oakland,1,,air
2010,2014,23099,Phoenix-Mesa,22959,Cleveland,1,,air
2010,2014,23099,Phoenix-Mesa,22972,Denver-Aurora,1,,air
2010,2014,23099,Phoenix-Mesa,23083,New York-Newark,1,,air
2010,2014,23099,Phoenix-Mesa,23014,Houston,1,,air
2010,2014,23099,Phoenix-Mesa,22956,Chicago,1,,air
2010,2014,23100,Pittsburgh,22972,Denver-Aurora,1,,air
2010,2014,23100,Pittsburgh,23014,Houston,1,,air
2010,2014,23100,Pittsburgh,23052,Los Angeles-Long Beach-Santa Ana,1,,air
2010,2014,23100,Pittsburgh,22956,Chicago,1,,air
2010,2014,23100,Pittsburgh,23130,San Francisco-Oakland,1,,air
2010,2014,22976,Durham,23174,Washington D.C.,1,,air
2010,2014,23118,Rochester,22956,Chicago,1,,air
2010,2014,23075,Bonita Springs-Naples,22959,Cleveland,1,,air
2010,2014,23075,Bonita Springs-Naples,23083,New York-Newark,1,,air
2010,2014,23129,San Diego,22972,Denver-Aurora,1,,air
2010,2014,23129,San Diego,23174,Washington D.C.,1,,air
2010,2014,23129,San Diego,23014,Houston,1,,air
2010,2014,23129,San Diego,22956,Chicago,1,,air
2010,2014,23129,San Diego,23130,San Francisco-Oakland,1,,air
2010,2014,21135,San Pedro Sula,23064,Miami,1,,air
2010,2014,23128,San Antonio,23083,New York-Newark,1,,air
2010,2014,23128,San Antonio,23014,Houston,1,,air
2010,2014,23140,Seattle,22972,Denver-Aurora,1,,air
2010,2014,23140,Seattle,23083,New York-Newark,1,,air
2010,2014,23140,Seattle,23174,Washington D.C.,1,,air
2010,2014,23140,Seattle,23014,Houston,1,,air
2010,2014,23140,Seattle,22956,Chicago,1,,air
2010,2014,23140,Seattle,23130,San Francisco-Oakland,1,,air
2010,2014,23130,San Francisco-Oakland,22926,Austin,1,,air
2010,2014,23130,San Francisco-Oakland,22939,Boston,1,,air
