eYearBegin,eYearEnd,cityCodeOri,nameOri,cityCodeDes,nameDes,transportModeCode,length,notes
1940,,22597,Stockholm,204312,Duesseldorf,1,1148,air
1940,,204312,Duesseldorf,22597,Stockholm,1,1148,air
1940,,22556,Palma,204397,Stuttgart,1,1148,air
1940,,204397,Stuttgart,22556,Palma,1,1148,air
1940,,22525,Barcelona,204312,Duesseldorf,1,1149,air
1940,,204312,Duesseldorf,22525,Barcelona,1,1149,air
1940,,21758,Seoul,21671,Tokyo,1,1153,air
1940,,21671,Tokyo,21758,Seoul,1,1153,air
1940,,21758,Seoul,21671,Tokyo,1,1153,air
1940,,21671,Tokyo,21758,Seoul,1,1153,air
1940,,21758,Seoul,21671,Tokyo,1,1153,air
1940,,21671,Tokyo,21758,Seoul,1,1153,air
1940,,22860,London,22028,Oslo,1,1153,air
1940,,22860,London,22028,Oslo,1,1153,air
1940,,22028,Oslo,22860,London,1,1153,air
1940,,22860,London,22028,Oslo,1,1153,air
1940,,22860,London,22028,Oslo,1,1153,air
1940,,22028,Oslo,22860,London,1,1153,air
1940,,21206,Mumbai (Bombay),21228,Delhi,1,1154,air
1940,,21228,Delhi,21206,Mumbai (Bombay),1,1154,air
1940,,21206,Mumbai (Bombay),21228,Delhi,1,1154,air
1940,,21228,Delhi,21206,Mumbai (Bombay),1,1154,air
1940,,21206,Mumbai (Bombay),21228,Delhi,1,1154,air
1940,,21228,Delhi,21206,Mumbai (Bombay),1,1154,air
1940,,20793,Zhengzhou,20666,Shenyang,1,1157,air
1940,,20666,Shenyang,20793,Zhengzhou,1,1157,air
1940,,22939,Boston,22954,Charlotte,1,1158,air
1940,,22954,Charlotte,22939,Boston,1,1158,air
1940,,22939,Boston,22954,Charlotte,1,1158,air
1940,,22954,Charlotte,22939,Boston,1,1158,air
1940,,20144,Bruxelles-Brussel,22161,Warszawa (Warsaw),1,1160,air
1940,,22161,Warszawa (Warsaw),20144,Bruxelles-Brussel,1,1160,air
1940,,206171,Adelaide,206167,Sydney,1,1162,air
1940,,22109,Manila,20684,Taipei,1,1163,air
1940,,20684,Taipei,22109,Manila,1,1163,air
1940,,22109,Manila,20684,Taipei,1,1163,air
1940,,20684,Taipei,22109,Manila,1,1163,air
1940,,204341,Hamburg,20937,Helsinki,1,1164,air
1940,,20937,Helsinki,204341,Hamburg,1,1164,air
1940,,20517,Guangzhou Guangdong,20715,Wuxi Jiangsu,1,1165,air
1940,,20715,Wuxi Jiangsu,20517,Guangzhou Guangdong,1,1165,air
1940,,22526,Bilbao,204332,Frankfurt am Main,1,1166,air
1940,,204332,Frankfurt am Main,22526,Bilbao,1,1166,air
1940,,20937,Helsinki,22132,Kraków (Cracow),1,1167,air
1940,,22132,Kraków (Cracow),20937,Helsinki,1,1167,air
1940,,20144,Bruxelles-Brussel,21588,Roma (Rome),1,1173,air
1940,,21588,Roma (Rome),20144,Bruxelles-Brussel,1,1173,air
1940,,22691,Istanbul,20865,Zagreb,1,1174,air
1940,,20865,Zagreb,22691,Istanbul,1,1174,air
1940,,22928,Baltimore,23152,St. Louis,1,1176,air
1940,,23152,St. Louis,22928,Baltimore,1,1176,air
1940,,22044,Karachi,22637,Sharjah,1,1176,air
1940,,22637,Sharjah,22044,Karachi,1,1176,air
1940,,21137,Hong Kong,20625,Nanjing Jiangsu,1,1177,air
1940,,20625,Nanjing Jiangsu,21137,Hong Kong,1,1177,air
1940,,21137,Hong Kong,20625,Nanjing Jiangsu,1,1177,air
1940,,20625,Nanjing Jiangsu,21137,Hong Kong,1,1177,air
1940,,21228,Delhi,21371,Pune (Poona),1,1179,air
1940,,21371,Pune (Poona),21228,Delhi,1,1179,air
1940,,21228,Delhi,21371,Pune (Poona),1,1179,air
1940,,21371,Pune (Poona),21228,Delhi,1,1179,air
1940,,22486,Johannesburg,21925,Windhoek,1,1181,air
1940,,21925,Windhoek,22486,Johannesburg,1,1181,air
1940,,22486,Johannesburg,21925,Windhoek,1,1181,air
1940,,21925,Windhoek,22486,Johannesburg,1,1181,air
1940,,20590,Kunming,20727,Xianyang Shaanxi,1,1184,air
1940,,20727,Xianyang Shaanxi,20590,Kunming,1,1184,air
1940,,20590,Kunming,20727,Xianyang Shaanxi,1,1184,air
1940,,20727,Xianyang Shaanxi,20590,Kunming,1,1184,air
1940,,21588,Roma (Rome),204296,Berlin,1,1184,air
1940,,204296,Berlin,21588,Roma (Rome),1,1184,air
1940,,21700,Amman,22691,Istanbul,1,1185,air
1940,,22691,Istanbul,21700,Amman,1,1185,air
1940,,22597,Stockholm,204332,Frankfurt am Main,1,1186,air
1940,,204332,Frankfurt am Main,22597,Stockholm,1,1186,air
1940,,21700,Amman,21769,Al Kuwayt (Kuwait City),1,1186,air
1940,,21769,Al Kuwayt (Kuwait City),21700,Amman,1,1186,air
1940,,20590,Kunming,20667,Shenzhen,1,1187,air
1940,,20667,Shenzhen,20590,Kunming,1,1187,air
1940,,20590,Kunming,20667,Shenzhen,1,1187,air
1940,,20667,Shenzhen,20590,Kunming,1,1187,air
1940,,20656,Shanghai,20666,Shenyang,1,1188,air
1940,,20666,Shenyang,20656,Shanghai,1,1188,air
1940,,22973,Des Moines,22922,Atlanta,1,1189,air
1940,,22973,Des Moines,22922,Atlanta,1,1189,air
1940,,204371,München (Munich),22556,Palma,1,1190,air
1940,,22556,Palma,204371,München (Munich),1,1190,air
1940,,204371,München (Munich),22556,Palma,1,1190,air
1940,,22556,Palma,204371,München (Munich),1,1190,air
1940,,22299,Moskva (Moscow),22282,Krasnodar,1,1194,air
1940,,22282,Krasnodar,22299,Moskva (Moscow),1,1194,air
1940,,22282,Krasnodar,22299,Moskva (Moscow),1,1194,air
1940,,22299,Moskva (Moscow),22282,Krasnodar,1,1194,air
1940,,21522,Tabriz,21508,Mashhad,1,1195,air
1940,,23637,Haerbin,20641,Qingdao,1,1195,air
1940,,20641,Qingdao,23637,Haerbin,1,1195,air
1940,,22486,Johannesburg,23277,Lusaka,1,1200,air
1940,,23277,Lusaka,22486,Johannesburg,1,1200,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,22922,Atlanta,23083,New York-Newark,1,1201,air
1940,,23083,New York-Newark,22922,Atlanta,1,1201,air
1940,,206459,Kinki M.M.A. (Osaka),21649,Naha,1,1205,air
1940,,21649,Naha,206459,Kinki M.M.A. (Osaka),1,1205,air
1940,,21700,Amman,22421,Jiddah,1,1205,air
1940,,22421,Jiddah,21700,Amman,1,1205,air
1940,,22922,Atlanta,22966,Dallas-Fort Worth,1,1206,air
1940,,22966,Dallas-Fort Worth,22922,Atlanta,1,1206,air
1940,,22922,Atlanta,22966,Dallas-Fort Worth,1,1206,air
1940,,22922,Atlanta,22966,Dallas-Fort Worth,1,1206,air
1940,,22966,Dallas-Fort Worth,22922,Atlanta,1,1206,air
1940,,22922,Atlanta,22966,Dallas-Fort Worth,1,1206,air
1940,,22966,Dallas-Fort Worth,22922,Atlanta,1,1206,air
1940,,21137,Hong Kong,20590,Kunming,1,1207,air
1940,,20590,Kunming,21137,Hong Kong,1,1207,air
1940,,21137,Hong Kong,20590,Kunming,1,1207,air
1940,,20590,Kunming,21137,Hong Kong,1,1207,air
1940,,23014,Houston,22908,Albuquerque,1,1210,air
1940,,22908,Albuquerque,23014,Houston,1,1210,air
1940,,23014,Houston,22908,Albuquerque,1,1210,air
1940,,23014,Houston,21853,Ciudad de México (Mexico City),1,1210,air
1940,,23014,Houston,21853,Ciudad de México (Mexico City),1,1210,air
1940,,21853,Ciudad de México (Mexico City),23014,Houston,1,1210,air
1940,,23077,Nashville-Davidson,22926,Austin,1,1210,air
1940,,20517,Guangzhou Guangdong,20656,Shanghai,1,1211,air
1940,,20656,Shanghai,20517,Guangzhou Guangdong,1,1211,air
1940,,20517,Guangzhou Guangdong,20656,Shanghai,1,1211,air
1940,,20656,Shanghai,20517,Guangzhou Guangdong,1,1211,air
1940,,20517,Guangzhou Guangdong,20656,Shanghai,1,1211,air
1940,,20656,Shanghai,20517,Guangzhou Guangdong,1,1211,air
1940,,20517,Guangzhou Guangdong,20656,Shanghai,1,1211,air
1940,,20656,Shanghai,20517,Guangzhou Guangdong,1,1211,air
1940,,20517,Guangzhou Guangdong,20656,Shanghai,1,1211,air
1940,,20656,Shanghai,20517,Guangzhou Guangdong,1,1211,air
1940,,21922,Masqat (Muscat),22432,Ar-Riyadh (Riyadh),1,1211,air
1940,,22432,Ar-Riyadh (Riyadh),21922,Masqat (Muscat),1,1211,air
1940,,20656,Shanghai,20667,Shenzhen,1,1211,air
1940,,20667,Shenzhen,20656,Shanghai,1,1211,air
1940,,20656,Shanghai,20667,Shenzhen,1,1211,air
1940,,20667,Shenzhen,20656,Shanghai,1,1211,air
1940,,22966,Dallas-Fort Worth,23053,Louisville,1,1212,air
1940,,23053,Louisville,22966,Dallas-Fort Worth,1,1212,air
1940,,22966,Dallas-Fort Worth,23053,Louisville,1,1212,air
1940,,23053,Louisville,22966,Dallas-Fort Worth,1,1212,air
1940,,21558,Catania,204371,München (Munich),1,1216,air
1940,,204371,München (Munich),21558,Catania,1,1216,air
1940,,23043,Las Vegas,23102,Portland,1,1217,air
1940,,22635,Dubayy (Dubai),21523,Tehran,1,1217,air
1940,,21523,Tehran,22635,Dubayy (Dubai),1,1217,air
1940,,23174,Washington D.C.,23091,Orlando,1,1219,air
1940,,23091,Orlando,23174,Washington D.C.,1,1219,air
1940,,22525,Barcelona,21891,Dar-el-Beida (Casablanca),1,1221,air
1940,,21891,Dar-el-Beida (Casablanca),22525,Barcelona,1,1221,air
1940,,22597,Stockholm,22299,Moskva (Moscow),1,1228,air
1940,,22299,Moskva (Moscow),22597,Stockholm,1,1228,air
1940,,21137,Hong Kong,20656,Shanghai,1,1228,air
1940,,20656,Shanghai,21137,Hong Kong,1,1228,air
1940,,21137,Hong Kong,20656,Shanghai,1,1228,air
1940,,20656,Shanghai,21137,Hong Kong,1,1228,air
1940,,21137,Hong Kong,20656,Shanghai,1,1228,air
1940,,20656,Shanghai,21137,Hong Kong,1,1228,air
1940,,21137,Hong Kong,20656,Shanghai,1,1228,air
1940,,20656,Shanghai,21137,Hong Kong,1,1228,air
1940,,22416,Ad-Dammam,22421,Jiddah,1,1233,air
1940,,22421,Jiddah,22416,Ad-Dammam,1,1233,air
1940,,21769,Al Kuwayt (Kuwait City),21922,Masqat (Muscat),1,1233,air
1940,,21922,Masqat (Muscat),21769,Al Kuwayt (Kuwait City),1,1233,air
1940,,20793,Zhengzhou,21758,Seoul,1,1236,air
1940,,21758,Seoul,20793,Zhengzhou,1,1236,air
1940,,22421,Jiddah,21769,Al Kuwayt (Kuwait City),1,1237,air
1940,,21769,Al Kuwayt (Kuwait City),22421,Jiddah,1,1237,air
1940,,20517,Guangzhou Guangdong,20480,Chengdu,1,1237,air
1940,,20480,Chengdu,20517,Guangzhou Guangdong,1,1237,air
1940,,20517,Guangzhou Guangdong,20480,Chengdu,1,1237,air
1940,,20480,Chengdu,20517,Guangzhou Guangdong,1,1237,air
1940,,20517,Guangzhou Guangdong,20480,Chengdu,1,1237,air
1940,,20480,Chengdu,20517,Guangzhou Guangdong,1,1237,air
1940,,22812,Al-Qahirah (Cairo),22691,Istanbul,1,1238,air
1940,,22691,Istanbul,22812,Al-Qahirah (Cairo),1,1238,air
1940,,22812,Al-Qahirah (Cairo),22691,Istanbul,1,1238,air
1940,,22691,Istanbul,22812,Al-Qahirah (Cairo),1,1238,air
1940,,22812,Al-Qahirah (Cairo),22421,Jiddah,1,1239,air
1940,,22421,Jiddah,22812,Al-Qahirah (Cairo),1,1239,air
1940,,22812,Al-Qahirah (Cairo),22421,Jiddah,1,1239,air
1940,,22421,Jiddah,22812,Al-Qahirah (Cairo),1,1239,air
1940,,23009,Hartford,22956,Chicago,1,1239,air
1940,,22956,Chicago,23009,Hartford,1,1239,air
1940,,20727,Xianyang Shaanxi,20656,Shanghai,1,1241,air
1940,,22926,Austin,22972,Denver-Aurora,1,1241,air
1940,,22972,Denver-Aurora,22926,Austin,1,1241,air
1940,,22926,Austin,22972,Denver-Aurora,1,1241,air
1940,,22597,Stockholm,20107,Wien (Vienna),1,1242,air
1940,,20107,Wien (Vienna),22597,Stockholm,1,1242,air
1940,,21138,Budapest,20985,Paris,1,1244,air
1940,,20985,Paris,21138,Budapest,1,1244,air
1940,,22526,Bilbao,204371,München (Munich),1,1247,air
1940,,204371,München (Munich),22526,Bilbao,1,1247,air
1940,,22481,Cape Town,22486,Johannesburg,1,1262,air
1940,,22486,Johannesburg,22481,Cape Town,1,1262,air
1940,,22481,Cape Town,22486,Johannesburg,1,1262,air
1940,,22486,Johannesburg,22481,Cape Town,1,1262,air
1940,,22691,Istanbul,22736,Van,1,1263,air
1940,,22736,Van,22691,Istanbul,1,1263,air
1940,,22860,London,22549,Madrid,1,1264,air
1940,,22549,Madrid,22860,London,1,1264,air
1940,,22860,London,22549,Madrid,1,1264,air
1940,,22549,Madrid,22860,London,1,1264,air
1940,,204332,Frankfurt am Main,22556,Palma,1,1265,air
1940,,22556,Palma,204332,Frankfurt am Main,1,1265,air
1940,,20376,Halifax,20402,Toronto,1,1265,air
1940,,20402,Toronto,20376,Halifax,1,1265,air
1940,,21542,Dublin,22028,Oslo,1,1265,air
1940,,22028,Oslo,21542,Dublin,1,1265,air
1940,,204332,Frankfurt am Main,21778,Riga,1,1266,air
1940,,21778,Riga,204332,Frankfurt am Main,1,1266,air
1940,,204332,Frankfurt am Main,21778,Riga,1,1266,air
1940,,21778,Riga,204332,Frankfurt am Main,1,1266,air
1940,,20109,Al-Manamah (Manama),22421,Jiddah,1,1267,air
1940,,22421,Jiddah,20109,Al-Manamah (Manama),1,1267,air
1940,,23014,Houston,23160,Tampa-St. Petersburg,1,1273,air
1940,,23160,Tampa-St. Petersburg,23014,Houston,1,1273,air
1940,,23014,Houston,23160,Tampa-St. Petersburg,1,1273,air
1940,,23160,Tampa-St. Petersburg,23014,Houston,1,1273,air
1940,,21791,Macao,20656,Shanghai,1,1273,air
1940,,20656,Shanghai,21791,Macao,1,1273,air
1940,,21791,Macao,20656,Shanghai,1,1273,air
1940,,20656,Shanghai,21791,Macao,1,1273,air
1940,,22928,Baltimore,23091,Orlando,1,1273,air
1940,,23091,Orlando,22928,Baltimore,1,1273,air
1940,,22691,Istanbul,20107,Wien (Vienna),1,1274,air
1940,,20107,Wien (Vienna),22691,Istanbul,1,1274,air
1940,,22691,Istanbul,20107,Wien (Vienna),1,1274,air
1940,,20107,Wien (Vienna),22691,Istanbul,1,1274,air
1940,,23128,San Antonio,23152,St. Louis,1,1276,air
1940,,23116,Riverside-San Bernardino,22972,Denver-Aurora,1,1276,air
1940,,23130,San Francisco-Oakland,20404,Vancouver,1,1279,air
1940,,20404,Vancouver,23130,San Francisco-Oakland,1,1279,air
1940,,23130,San Francisco-Oakland,20404,Vancouver,1,1279,air
1940,,20404,Vancouver,23130,San Francisco-Oakland,1,1279,air
1940,,23152,St. Louis,22972,Denver-Aurora,1,1279,air
1940,,22963,Columbus Ohio,23091,Orlando,1,1279,air
1940,,23091,Orlando,22963,Columbus Ohio,1,1279,air
1940,,21228,Delhi,21196,Bhubaneswar,1,1280,air
1940,,22597,Stockholm,20144,Bruxelles-Brussel,1,1280,air
1940,,20144,Bruxelles-Brussel,22597,Stockholm,1,1280,air
1940,,204586,Kitakyushu-Fukuoka M.M.A.,20684,Taipei,1,1282,air
1940,,20684,Taipei,204586,Kitakyushu-Fukuoka M.M.A.,1,1282,air
1940,,204299,Bonn,22556,Palma,1,1289,air
1940,,22556,Palma,204299,Bonn,1,1289,air
1940,,22972,Denver-Aurora,23128,San Antonio,1,1290,air
1940,,204371,München (Munich),21778,Riga,1,1291,air
1940,,21778,Riga,204371,München (Munich),1,1291,air
1940,,204371,München (Munich),21778,Riga,1,1291,air
1940,,21778,Riga,204371,München (Munich),1,1291,air
1940,,20590,Kunming,20712,Wuhan,1,1291,air
1940,,20712,Wuhan,20590,Kunming,1,1291,air
1940,,20517,Guangzhou Guangdong,20793,Zhengzhou,1,1294,air
1940,,20793,Zhengzhou,20517,Guangzhou Guangdong,1,1294,air
1940,,21826,Cancún,21853,Ciudad de México (Mexico City),1,1297,air
1940,,21853,Ciudad de México (Mexico City),21826,Cancún,1,1297,air
1940,,21930,Amsterdam,21588,Roma (Rome),1,1297,air
1940,,21588,Roma (Rome),21930,Amsterdam,1,1297,air
1940,,20937,Helsinki,20887,Praha (Prague),1,1302,air
1940,,20887,Praha (Prague),20937,Helsinki,1,1302,air
1940,,204371,München (Munich),22028,Oslo,1,1310,air
1940,,22028,Oslo,204371,München (Munich),1,1310,air
1940,,204371,München (Munich),22028,Oslo,1,1310,air
1940,,22028,Oslo,204371,München (Munich),1,1310,air
1940,,23077,Nashville-Davidson,23064,Miami,1,1312,air
1940,,23064,Miami,23077,Nashville-Davidson,1,1312,air
1940,,20484,Chongqing,20524,Hangzhou,1,1313,air
1940,,20524,Hangzhou,20484,Chongqing,1,1313,air
1940,,20484,Chongqing,20524,Hangzhou,1,1313,air
1940,,20524,Hangzhou,20484,Chongqing,1,1313,air
1940,,22597,Stockholm,22849,Edinburgh,1,1313,air
1940,,22849,Edinburgh,22597,Stockholm,1,1313,air
1940,,22597,Stockholm,204371,München (Munich),1,1315,air
1940,,204371,München (Munich),22597,Stockholm,1,1315,air
1940,,22597,Stockholm,204371,München (Munich),1,1315,air
1940,,204371,München (Munich),22597,Stockholm,1,1315,air
1940,,22549,Madrid,20144,Bruxelles-Brussel,1,1316,air
1940,,23174,Washington D.C.,23160,Tampa-St. Petersburg,1,1317,air
1940,,22972,Denver-Aurora,23453,Mission Viejo,1,1319,air
1940,,23453,Mission Viejo,22972,Denver-Aurora,1,1319,air
1940,,22179,Ad-Dawhah (Doha),22421,Jiddah,1,1323,air
1940,,22421,Jiddah,22179,Ad-Dawhah (Doha),1,1323,air
1940,,20517,Guangzhou Guangdong,20727,Xianyang Shaanxi,1,1323,air
1940,,20727,Xianyang Shaanxi,20517,Guangzhou Guangdong,1,1323,air
1940,,22956,Chicago,22966,Dallas-Fort Worth,1,1325,air
1940,,22956,Chicago,22966,Dallas-Fort Worth,1,1325,air
1940,,22956,Chicago,22966,Dallas-Fort Worth,1,1325,air
1940,,23017,Indianapolis,23091,Orlando,1,1325,air
1940,,23091,Orlando,23017,Indianapolis,1,1325,air
1940,,22691,Istanbul,21011,Tbilisi,1,1326,air
1940,,21011,Tbilisi,22691,Istanbul,1,1326,air
1940,,21700,Amman,22432,Ar-Riyadh (Riyadh),1,1326,air
1940,,22432,Ar-Riyadh (Riyadh),21700,Amman,1,1326,air
1940,,23100,Pittsburgh,23091,Orlando,1,1330,air
1940,,20480,Chengdu,21791,Macao,1,1332,air
1940,,21791,Macao,20480,Chengdu,1,1332,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,23102,Portland,1,1332,air
1940,,23102,Portland,23052,Los Angeles-Long Beach-Santa Ana,1,1332,air
1940,,21571,Milano (Milan),22191,Bucuresti (Bucharest),1,1334,air
1940,,22191,Bucuresti (Bucharest),21571,Milano (Milan),1,1334,air
1940,,204312,Duesseldorf,22556,Palma,1,1335,air
1940,,22556,Palma,204312,Duesseldorf,1,1335,air
1940,,22963,Columbus Ohio,23160,Tampa-St. Petersburg,1,1337,air
1940,,22972,Denver-Aurora,23052,Los Angeles-Long Beach-Santa Ana,1,1337,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,22972,Denver-Aurora,1,1337,air
1940,,22972,Denver-Aurora,23052,Los Angeles-Long Beach-Santa Ana,1,1337,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,22972,Denver-Aurora,1,1337,air
1940,,22972,Denver-Aurora,23129,San Diego,1,1340,air
1940,,23129,San Diego,22972,Denver-Aurora,1,1340,air
1940,,22972,Denver-Aurora,23129,San Diego,1,1340,air
1940,,23129,San Diego,22972,Denver-Aurora,1,1340,air
1940,,23082,New Orleans,22956,Chicago,1,1340,air
1940,,22956,Chicago,23082,New Orleans,1,1340,air
1940,,22956,Chicago,23082,New Orleans,1,1340,air
1940,,20480,Chengdu,20667,Shenzhen,1,1342,air
1940,,20667,Shenzhen,20480,Chengdu,1,1342,air
1940,,20985,Paris,22028,Oslo,1,1342,air
1940,,22028,Oslo,20985,Paris,1,1342,air
1940,,20006,El Djazaïr  (Algiers),20985,Paris,1,1347,air
1940,,20985,Paris,20006,El Djazaïr  (Algiers),1,1347,air
1940,,21124,Ciudad de Guatemala (Guatemala City),22063,Ciudad de Panamá (Panama City),1,1351,air
1940,,22063,Ciudad de Panamá (Panama City),21124,Ciudad de Guatemala (Guatemala City),1,1351,air
1940,,22028,Oslo,20107,Wien (Vienna),1,1351,air
1940,,22525,Barcelona,20887,Praha (Prague),1,1354,air
1940,,20887,Praha (Prague),22525,Barcelona,1,1354,air
1940,,22922,Atlanta,23009,Hartford,1,1359,air
1940,,23009,Hartford,22922,Atlanta,1,1359,air
1940,,23009,Hartford,22922,Atlanta,1,1359,air
1940,,20793,Zhengzhou,20667,Shenzhen,1,1359,air
1940,,20667,Shenzhen,20793,Zhengzhou,1,1359,air
1940,,23160,Tampa-St. Petersburg,23017,Indianapolis,1,1360,air
1940,,22363,Sochi,22299,Moskva (Moscow),1,1360,air
1940,,22299,Moskva (Moscow),22363,Sochi,1,1360,air
1940,,22363,Sochi,22299,Moskva (Moscow),1,1360,air
1940,,22299,Moskva (Moscow),22363,Sochi,1,1360,air
1940,,204581,Sapporo,21758,Seoul,1,1360,air
1940,,21758,Seoul,204581,Sapporo,1,1360,air
1940,,204581,Sapporo,21758,Seoul,1,1360,air
1940,,21758,Seoul,204581,Sapporo,1,1360,air
1940,,21588,Roma (Rome),22549,Madrid,1,1363,air
1940,,22549,Madrid,21588,Roma (Rome),1,1363,air
1940,,23014,Houston,23091,Orlando,1,1365,air
1940,,23091,Orlando,23014,Houston,1,1365,air
1940,,23014,Houston,23091,Orlando,1,1365,air
1940,,23091,Orlando,23014,Houston,1,1365,air
1940,,20985,Paris,22161,Warszawa (Warsaw),1,1367,air
1940,,22161,Warszawa (Warsaw),20985,Paris,1,1367,air
1940,,22939,Boston,22956,Chicago,1,1367,air
1940,,22956,Chicago,22939,Boston,1,1367,air
1940,,20480,Chengdu,21137,Hong Kong,1,1372,air
1940,,21137,Hong Kong,20480,Chengdu,1,1372,air
1940,,20480,Chengdu,21137,Hong Kong,1,1372,air
1940,,21137,Hong Kong,20480,Chengdu,1,1372,air
1940,,22928,Baltimore,23160,Tampa-St. Petersburg,1,1372,air
1940,,23160,Tampa-St. Petersburg,22928,Baltimore,1,1372,air
1940,,22447,Singapore,21474,Surabaya,1,1372,air
1940,,21474,Surabaya,22447,Singapore,1,1372,air
1940,,21588,Roma (Rome),22691,Istanbul,1,1374,air
1940,,22691,Istanbul,21588,Roma (Rome),1,1374,air
1940,,21588,Roma (Rome),22691,Istanbul,1,1374,air
1940,,22691,Istanbul,21588,Roma (Rome),1,1374,air
1940,,206170,Brisbane,206168,Melbourne,1,1375,air
1940,,206168,Melbourne,206170,Brisbane,1,1375,air
1940,,22966,Dallas-Fort Worth,23099,Phoenix-Mesa,1,1376,air
1940,,23099,Phoenix-Mesa,22966,Dallas-Fort Worth,1,1376,air
1940,,22966,Dallas-Fort Worth,23099,Phoenix-Mesa,1,1376,air
1940,,23099,Phoenix-Mesa,22966,Dallas-Fort Worth,1,1376,air
1940,,20464,Beijing,20710,Wenzhou,1,1381,air
1940,,20710,Wenzhou,20464,Beijing,1,1381,air
1940,,20464,Beijing,20710,Wenzhou,1,1381,air
1940,,20710,Wenzhou,20464,Beijing,1,1381,air
1940,,22525,Barcelona,22862,Manchester,1,1384,air
1940,,22862,Manchester,22525,Barcelona,1,1384,air
1940,,23152,St. Louis,23091,Orlando,1,1386,air
1940,,23152,St. Louis,23160,Tampa-St. Petersburg,1,1387,air
1940,,23160,Tampa-St. Petersburg,23152,St. Louis,1,1387,air
1940,,20327,Sofia,204332,Frankfurt am Main,1,1389,air
1940,,204332,Frankfurt am Main,20327,Sofia,1,1389,air
1940,,20327,Sofia,204332,Frankfurt am Main,1,1389,air
1940,,23091,Orlando,23098,Philadelphia,1,1391,air
1940,,23098,Philadelphia,23091,Orlando,1,1391,air
1940,,23091,Orlando,23098,Philadelphia,1,1391,air
1940,,23098,Philadelphia,23091,Orlando,1,1391,air
1940,,23098,Philadelphia,23091,Orlando,1,1391,air
1940,,21914,Nampula,21910,Maputo,1,1392,air
1940,,21910,Maputo,21914,Nampula,1,1392,air
1940,,22765,Kyiv (Kiev),204371,München (Munich),1,1394,air
1940,,204371,München (Munich),22765,Kyiv (Kiev),1,1394,air
1940,,20870,La Habana (Havana),20898,Santo Domingo,1,1395,air
1940,,20898,Santo Domingo,20870,La Habana (Havana),1,1395,air
1940,,21454,Jakarta,21479,Makassar (Ujung Pandang),1,1397,air
1940,,21479,Makassar (Ujung Pandang),21454,Jakarta,1,1397,air
1940,,21454,Jakarta,21479,Makassar (Ujung Pandang),1,1397,air
1940,,21479,Makassar (Ujung Pandang),21454,Jakarta,1,1397,air
1940,,22926,Austin,23099,Phoenix-Mesa,1,1398,air
1940,,23099,Phoenix-Mesa,22926,Austin,1,1398,air
1940,,22597,Stockholm,22862,Manchester,1,1401,air
1940,,22862,Manchester,22597,Stockholm,1,1401,air
1940,,22862,Manchester,22597,Stockholm,1,1401,air
1940,,23064,Miami,21135,San Pedro Sula,1,1404,air
1940,,21135,San Pedro Sula,23064,Miami,1,1404,air
1940,,23064,Miami,21135,San Pedro Sula,1,1404,air
1940,,21135,San Pedro Sula,23064,Miami,1,1404,air
1940,,23064,Miami,21135,San Pedro Sula,1,1404,air
1940,,21135,San Pedro Sula,23064,Miami,1,1404,air
1940,,22028,Oslo,22606,Zürich (Zurich),1,1404,air
1940,,22606,Zürich (Zurich),22028,Oslo,1,1404,air
1940,,23043,Las Vegas,23140,Seattle,1,1405,air
1940,,23140,Seattle,23043,Las Vegas,1,1405,air
1940,,23043,Las Vegas,23140,Seattle,1,1405,air
1940,,23140,Seattle,23043,Las Vegas,1,1405,air
1940,,22966,Dallas-Fort Worth,23068,Minneapolis-St. Paul,1,1406,air
1940,,23068,Minneapolis-St. Paul,22966,Dallas-Fort Worth,1,1406,air
1940,,22966,Dallas-Fort Worth,23068,Minneapolis-St. Paul,1,1406,air
1940,,23068,Minneapolis-St. Paul,22966,Dallas-Fort Worth,1,1406,air
1940,,23100,Pittsburgh,23160,Tampa-St. Petersburg,1,1408,air
1940,,22969,Dayton,22966,Dallas-Fort Worth,1,1411,air
1940,,22966,Dallas-Fort Worth,22969,Dayton,1,1411,air
1940,,22969,Dayton,22966,Dallas-Fort Worth,1,1411,air
1940,,22966,Dallas-Fort Worth,22969,Dayton,1,1411,air
