cityCode,index,countryCode,countryName,urbanAgglomeration,latitude,longitude,radius,yearMotorway,yearHST,Index,pop1950,pop1955,pop1960,pop1965,pop1970,pop1975,pop1980,pop1985,pop1990,pop1995,pop2000,pop2005,pop2010,pop2015,pop2020,pop2025,pop2030,nbOri,nbDes
21899,1103,504,Morocco,Rabat,34.01325,-6.83255,NA,NA,NA,1103,145,184,233,339,494,641,808,986,1174,1379,1507,1647,1799,1967,2172,2385,2574,NA,NA
21910,1108,508,Mozambique,Maputo,-25.96528,32.58917,NA,NA,NA,1108,92,129,181,259,371,456,550,653,776,921,1019,1072,1127,1187,1311,1560,1893,4,4
21928,1118,524,Nepal,Kathmandu,27.70169,85.3206,NA,NA,NA,1118,104,110,119,132,147,180,225,297,398,509,644,793,971,1183,1395,1618,1855,NA,NA
21930,1120,528,Netherlands,Amsterdam,52.37403,4.88969,NA,NA,NA,1120,851,871,895,942,927,978,941,907,936,988,1005,1024,1057,1091,1140,1182,1213,28,27
21957,1125,554,New Zealand,Auckland,-36.86667,174.76667,NA,NA,NA,1125,319,387,440,532,635,729,774,812,870,976,1063,1189,1269,1344,1426,1502,1574,5,6
21972,1129,562,Niger,Niamey,13.51366,2.1098,NA,NA,NA,1129,24,37,58,85,129,198,275,347,438,552,696,816,943,1090,1324,1744,2363,NA,NA
21976,1134,566,Nigeria,Abuja,9.05735,7.48976,NA,NA,NA,1134,19,21,23,29,48,77,125,204,330,526,833,1316,1814,2440,3211,4043,4913,1,NA
21981,1138,566,Nigeria,Benin City,6.33504,5.62749,NA,NA,NA,1138,49,62,83,113,163,233,335,480,689,845,975,1124,1296,1496,1781,2195,2667,NA,NA
21990,1144,566,Nigeria,Ibadan,7.38778,3.89639,NA,NA,NA,1144,450,493,570,668,809,980,1186,1436,1739,1993,2236,2509,2814,3160,3696,4533,5499,NA,NA
22004,1150,566,Nigeria,Kaduna,10.52224,7.43828,NA,NA,NA,1150,35,53,99,163,211,293,407,565,785,832,881,933,988,1048,1181,1438,1748,NA,NA
22005,1151,566,Nigeria,Kano,12.00012,8.51672,NA,NA,NA,1151,123,157,229,343,542,855,1350,1861,2095,2339,2602,2895,3221,3587,4172,5111,6198,NA,NA
22007,1153,566,Nigeria,Lagos,6.45306,3.39583,NA,NA,NA,1153,325,468,762,1135,1414,1890,2572,3500,4764,5983,7281,8859,10781,13123,16168,20030,24239,1,2
22013,1163,566,Nigeria,Onitsha,6.14543,6.78845,NA,NA,NA,1163,74,91,129,171,195,224,257,294,337,418,533,681,869,1109,1411,1765,2147,NA,NA
22018,1167,566,Nigeria,Port Harcourt,4.77742,7.0134,NA,NA,NA,1167,60,88,135,198,266,358,482,604,680,845,1091,1407,1816,2343,3000,3756,4562,NA,NA
22038,1177,586,Pakistan,Faisalabad,31.4166667,73.0833333,NA,NA,NA,1177,168,261,404,546,726,907,1079,1281,1520,1804,2142,2542,3017,3567,4142,4767,5419,1,1
22039,1178,586,Pakistan,Gujranwala,32.15,74.1833333,NA,NA,NA,1178,118,149,191,247,321,427,577,705,848,1019,1226,1474,1772,2122,2487,2873,3274,NA,NA
22041,1180,586,Pakistan,Hyderabad,25.3666667,68.3666667,NA,NA,NA,1180,232,312,420,500,586,667,741,838,950,1077,1221,1384,1569,1772,1999,2292,2613,NA,NA
22042,1181,586,Pakistan,Islamabad,33.70351,73.059373,NA,NA,NA,1181,36,41,45,56,70,107,189,260,343,452,597,788,1039,1365,1699,1992,2275,4,4
22044,1183,586,Pakistan,Karachi,24.9056,67.0822,NA,NA,NA,1183,1055,1419,1853,2405,3119,3989,5048,6033,7147,8467,10032,11885,14081,16618,19230,22009,24838,7,7
22046,1185,586,Pakistan,Lahore,31.5497222,74.3436111,NA,NA,NA,1185,836,1022,1264,1575,1964,2399,2882,3388,3970,4653,5452,6389,7487,8741,10054,11515,13033,11,11
22048,1188,586,Pakistan,Multan,30.1833333,71.4833333,NA,NA,NA,1188,186,251,345,419,501,599,715,827,953,1097,1263,1454,1674,1921,2189,2514,2866,2,2
22051,1191,586,Pakistan,Peshawar,34.00195,71.55944,NA,NA,NA,1191,153,178,214,238,262,347,535,653,769,905,1066,1256,1480,1736,2008,2315,2640,2,2
22052,1192,586,Pakistan,Quetta,30.199,67.00971,NA,NA,NA,1192,83,93,105,123,145,190,272,339,414,504,615,749,913,1109,1312,1522,1740,NA,NA
22054,1194,586,Pakistan,Rawalpindi,33.6,73.0666667,NA,NA,NA,1194,233,278,333,426,550,670,779,919,1087,1286,1521,1798,2127,2506,2904,3346,3809,NA,NA
22063,1200,591,Panama,Ciudad de Panamá (Panama City),8.995816,-79.519572,NA,NA,NA,1200,171,220,283,360,455,528,613,721,849,1017,1216,1352,1504,1673,1853,2038,2221,7,7
22065,1202,600,Paraguay,Asunción,-25.30066,-57.63591,NA,NA,NA,1202,258,314,382,461,552,654,770,914,1091,1285,1499,1749,2040,2356,2608,2869,3135,NA,NA
22078,1210,604,Peru,Lima,-12.04318,-77.02824,NA,NA,NA,1210,1066,1368,1756,2284,2980,3696,4438,5116,5837,6582,7294,8081,8955,9897,10756,11534,12221,6,5
22099,1222,608,Philippines,Davao City,7.073854,125.612487,NA,NA,NA,1222,124,169,230,302,395,488,614,724,854,1001,1152,1294,1455,1630,1796,1987,2216,NA,NA
22109,1229,608,Philippines,Manila,14.6042,120.9822,NA,NA,NA,1229,1544,1872,2274,2829,3534,4999,5955,6888,7973,9401,9962,10884,11891,12946,13942,15200,16756,5,5
22161,1239,616,Poland,Warszawa (Warsaw),52.22977,21.01178,NA,NA,NA,1239,768,942,1119,1212,1300,1444,1565,1596,1628,1652,1666,1684,1703,1722,1751,1771,1791,6,6
22167,1241,620,Portugal,Lisboa (Lisbon),38.71686,-9.139867,NA,NA,NA,1241,1304,1405,1514,1657,1817,2103,2449,2518,2537,2600,2672,2742,2812,2884,2995,3108,3192,27,25
22168,1242,620,Portugal,Porto,41.14961,-8.61099,NA,NA,NA,1242,730,783,840,882,924,1008,1104,1139,1164,1206,1254,1272,1285,1299,1339,1395,1443,4,4
22177,1244,630,Puerto Rico,San Juan,18.46633,-66.10572,NA,NA,NA,1244,451,517,596,740,915,1069,1258,1722,2327,2418,2508,2493,2478,2463,2457,2473,2468,5,4
22191,1273,642,Romania,Bucuresti (Bucharest),44.432787,26.104302,NA,NA,NA,1273,652,856,1002,1154,1396,1702,1865,1950,2040,2018,1949,1912,1889,1868,1873,1918,1939,10,10
22241,1282,643,Russian Federation,Chelyabinsk,55.15444,61.42972,NA,NA,NA,1282,573,638,711,792,881,966,1046,1098,1129,1104,1082,1096,1128,1157,1170,1180,1187,NA,NA
22248,1338,643,Russian Federation,Yekaterinburg,56.8575,60.6125,NA,NA,NA,1338,628,712,808,916,1035,1135,1231,1303,1350,1326,1303,1312,1348,1379,1391,1400,1407,NA,NA
22266,1290,643,Russian Federation,Kazan,55.78874,49.12214,NA,NA,NA,1290,514,588,673,769,875,942,1007,1056,1092,1092,1096,1118,1142,1162,1169,1177,1185,1,1
22283,1295,643,Russian Federation,Krasnoyarsk,56.00972,92.79167,NA,NA,NA,1295,290,357,438,538,655,734,812,868,910,911,911,932,972,1008,1028,1039,1047,NA,NA
22299,1301,643,Russian Federation,Moskva (Moscow),55.754996,37.621849,NA,NA,NA,1301,5356,5749,6170,6622,7106,7623,8136,8580,8987,9201,10005,10751,11461,12166,12474,12382,12200,34,33
22310,1303,643,Russian Federation,Nizhniy Novgorod,56.32867,44.00205,NA,NA,NA,1303,796,878,969,1070,1178,1273,1357,1401,1420,1375,1331,1290,1253,1212,1157,1107,1060,NA,NA
22322,1306,643,Russian Federation,Novosibirsk,55.0415,82.9346,NA,NA,NA,1306,719,813,919,1039,1168,1250,1329,1387,1430,1428,1426,1442,1472,1497,1504,1511,1517,NA,1
22327,1307,643,Russian Federation,Omsk,55,73.4,NA,NA,NA,1307,444,520,608,712,830,933,1032,1097,1144,1140,1136,1141,1153,1162,1161,1168,1175,NA,NA
22345,1312,643,Russian Federation,Rostov-na-Donu (Rostov-on-Don),47.217791,39.703185,NA,NA,NA,1312,484,549,622,704,796,874,946,986,1022,1041,1061,1077,1089,1097,1096,1103,1110,NA,NA
22351,1314,643,Russian Federation,Samara,53.20006,50.15,NA,NA,NA,1314,658,741,835,940,1055,1146,1221,1241,1244,1208,1173,1160,1164,1164,1158,1163,1171,1,1
22365,1315,643,Russian Federation,Sankt Peterburg (Saint Petersburg),59.929858,30.326228,NA,NA,NA,1315,2903,3141,3398,3677,3980,4325,4645,4844,4989,4836,4719,4734,4872,4993,5020,4997,4955,6,6
22378,1326,643,Russian Federation,Ufa,54.78517,56.04562,NA,NA,NA,1326,418,489,573,670,782,887,985,1041,1078,1063,1049,1049,1062,1070,1070,1077,1085,NA,NA
22389,1332,643,Russian Federation,Volgograd,48.71939,44.50184,NA,NA,NA,1332,461,534,618,716,823,884,939,973,999,1005,1010,1016,1021,1022,1018,1024,1032,NA,NA
22404,1339,646,Rwanda,Kigali,-1.947364,30.057897,NA,NA,NA,1339,20,26,34,45,59,90,128,168,219,320,578,857,1044,1257,1484,1847,2268,1,1
22416,1340,682,Saudi Arabia,Ad-Dammam,26.43442,50.10326,NA,NA,NA,1340,20,26,35,51,84,136,196,283,409,533,639,765,909,1064,1166,1251,1321,7,8
22421,1347,682,Saudi Arabia,Jiddah,21.51694,39.21917,NA,NA,NA,1347,119,129,141,197,348,594,851,1217,1742,2200,2509,2883,3452,4076,4475,4770,4988,15,14
22426,1350,682,Saudi Arabia,Makkah (Mecca),21.417368,39.815855,NA,NA,NA,1350,148,152,157,190,272,383,501,655,856,1033,1168,1326,1543,1771,1912,2039,2146,NA,NA
22427,1341,682,Saudi Arabia,Al-Madinah (Medina),24.463501,39.611106,NA,NA,NA,1341,51,54,58,77,129,208,284,388,529,669,795,942,1106,1280,1391,1488,1570,7,7
22432,1342,682,Saudi Arabia,Ar-Riyadh (Riyadh),24.690466,46.709566,NA,NA,NA,1342,111,131,156,227,408,710,1055,1566,2325,3035,3567,4227,5227,6370,7133,7617,7940,18,16
22439,1354,686,Senegal,Dakar,14.6937,-17.44406,NA,NA,NA,1354,214,235,359,473,610,782,957,1162,1405,1688,2029,2438,2929,3520,4246,5099,6046,NA,NA
22445,1356,694,Sierra Leone,Freetown,8.484,-13.22994,NA,NA,NA,1356,92,104,119,148,206,284,364,466,535,608,690,784,891,1007,1130,1288,1470,NA,NA
22447,1357,702,Singapore,Singapore,1.28967,103.85007,NA,NA,NA,1357,1016,1306,1634,1880,2074,2262,2415,2709,3016,3483,3918,4496,5079,5619,6057,6334,6578,21,18
22456,1676,704,Viet Nam,Hai Phòng,20.86481,106.68345,NA,NA,NA,1676,122,148,180,220,267,326,390,423,463,521,599,730,889,1075,1249,1414,1569,NA,NA
22457,1675,704,Viet Nam,Hà Noi,21.0245,105.84117,NA,NA,NA,1675,261,330,417,507,617,752,899,1004,1139,1360,1660,2160,2811,3629,4389,4989,5498,3,3
22458,1679,704,Viet Nam,Thành Pho Ho Chí Minh (Ho Chi Minh City),10.75,106.66667,NA,NA,NA,1679,1213,1303,1400,1660,1970,2336,2716,2820,3038,3658,4389,5212,6189,7298,8309,9296,10200,7,7
22477,1363,706,Somalia,Muqdisho (Mogadishu),2.041636,45.343492,NA,NA,NA,1363,55,71,94,144,256,445,551,747,1035,1147,1201,1415,1426,2138,2782,3441,4176,NA,NA
22481,1365,710,South Africa,Cape Town,-33.92584,18.42322,NA,NA,NA,1365,618,705,803,945,1114,1339,1609,1925,2155,2394,2715,3026,3345,3660,3860,4091,4322,2,2
22482,1366,710,South Africa,Durban,-29.8579,31.0292,NA,NA,NA,1366,484,573,677,761,856,1019,1214,1446,1723,2081,2370,2561,2739,2901,2996,3166,3349,1,1
22486,1368,710,South Africa,Johannesburg,-26.20227,28.04363,NA,NA,NA,1368,1653,1880,2137,2432,2764,2975,3202,3446,3709,4529,5605,6726,7992,9399,10361,11032,11573,18,19
22499,1370,710,South Africa,Port Elizabeth,-33.91799,25.57007,NA,NA,NA,1370,192,236,289,372,477,531,590,662,828,911,958,1024,1104,1179,1226,1305,1390,1,1
22501,1371,710,South Africa,Pretoria,-25.74486,28.18783,NA,NA,NA,1371,275,340,419,488,565,624,688,763,911,951,1084,1334,1666,2059,2352,2546,2701,NA,NA
22505,1374,710,South Africa,Vereeniging,-26.67313,27.92615,NA,NA,NA,1374,117,148,187,239,306,372,451,551,743,800,897,989,1074,1155,1208,1286,1370,NA,NA
22513,1692,716,Zimbabwe,Harare,-17.82935,31.05389,NA,NA,NA,1692,143,192,248,319,417,532,616,778,1047,1255,1379,1450,1475,1501,1598,1793,2048,2,1
22525,1378,724,Spain,Barcelona,41.38879,2.15899,NA,NA,NA,1378,1809,2103,2468,2930,3482,3679,3837,3969,4101,4227,4355,4612,4934,5258,5478,5604,5685,24,23
22549,1382,724,Spain,Madrid,40.4165,-3.70256,NA,NA,NA,1382,1700,2018,2392,2898,3521,3890,4253,4355,4414,4688,5014,5383,5787,6199,6476,6621,6707,38,39
22579,1394,729,Sudan,Al-Khartum (Khartoum),15.55177,32.53241,NA,NA,NA,1394,183,252,347,477,657,886,1164,1611,2360,3088,3505,3979,4517,5129,5905,6929,8158,NA,NA
22597,1400,752,Sweden,Stockholm,59.33258,18.0649,NA,NA,NA,1400,741,772,805,1003,1035,1015,992,1012,1038,1138,1206,1248,1360,1486,1589,1678,1757,38,42
22606,1405,756,Switzerland,Zürich (Zurich),47.35785,8.50296,NA,NA,NA,1405,494,514,535,614,711,713,707,836,1006,1048,1078,1130,1186,1246,1323,1406,1494,34,35
22608,1411,760,Syrian Arab Republic,Halab (Aleppo),36.213611,37.157141,NA,NA,NA,1411,378,427,482,588,721,879,1070,1292,1554,1864,2204,2605,3078,3562,4140,4600,5087,NA,NA
22610,1410,760,Syrian Arab Republic,Dimashq (Damascus),33.508586,36.308444,NA,NA,NA,1410,414,490,580,727,914,1122,1376,1546,1691,1848,2017,2201,2401,2566,2833,3116,3451,NA,NA
22612,1412,760,Syrian Arab Republic,Hamah,35.13179,36.75783,NA,NA,NA,1412,90,117,153,172,192,215,241,273,309,361,495,676,925,1237,1581,1800,2003,NA,NA
22613,1413,760,Syrian Arab Republic,Hims (Homs),34.731809,36.718125,NA,NA,NA,1413,102,128,159,200,251,312,387,470,565,684,856,1072,1341,1641,1981,2225,2471,NA,NA
22617,1420,764,Thailand,Krung Thep (Bangkok),13.721964,100.525248,NA,NA,NA,1420,1360,1712,2151,2584,3110,3842,4723,5279,5888,6106,6360,7228,8213,9270,10137,10953,11528,NA,NA
22632,1474,784,United Arab Emirates,Abu Zaby (Abu Dhabi),24.464778,54.361781,NA,NA,NA,1474,4,8,16,32,62,120,229,279,331,392,505,655,879,1145,1323,1471,1608,18,18
22635,1477,784,United Arab Emirates,Dubayy (Dubai),25.272061,55.311265,NA,NA,NA,1477,20,27,36,49,80,167,254,345,473,650,907,1268,1778,2415,2862,3189,3471,29,28
22637,1478,784,United Arab Emirates,Sharjah,25.35731,55.4033,NA,NA,NA,1478,2,4,7,14,28,54,117,169,229,311,445,640,919,1279,1542,1730,1890,3,3
22646,1429,788,Tunisia,Tunis,36.81897,10.16579,NA,NA,NA,1429,472,528,588,655,761,893,1047,1234,1472,1700,1769,1841,1916,1993,2093,2222,2347,10,10
22647,1430,792,Turkey,Adana,37.00167,35.32889,NA,NA,NA,1430,138,197,272,342,402,471,568,763,907,1011,1123,1320,1558,1830,2049,2214,2351,1,1
22656,1431,792,Turkey,Ankara,39.91987,32.85427,NA,NA,NA,1431,281,439,635,954,1341,1709,1891,2213,2561,2842,3179,3638,4166,4750,5208,5571,5875,2,2
22658,1432,792,Turkey,Antalya,36.90812,30.69556,NA,NA,NA,1432,27,37,51,70,95,128,185,256,370,471,595,736,909,1072,1197,1295,1381,3,3
22670,1434,792,Turkey,Bursa,40.19167,29.06111,NA,NA,NA,1434,148,184,221,301,325,345,478,604,819,981,1180,1393,1640,1923,2151,2322,2465,NA,NA
22683,1440,792,Turkey,Gaziantep,37.05944,37.3825,NA,NA,NA,1440,104,140,180,232,264,299,370,472,595,710,844,1045,1296,1528,1703,1839,1955,2,2
22691,1442,792,Turkey,Istanbul,41.0138,28.9497,NA,NA,NA,1442,967,1249,1453,2001,2772,3600,4397,5407,6552,7665,8744,10513,12703,14164,15099,15959,16694,68,71
22692,1443,792,Turkey,Izmir,38.41273,27.13838,NA,NA,NA,1443,224,292,356,559,876,1046,1216,1472,1741,1966,2216,2467,2745,3040,3275,3499,3701,2,2
22705,1447,792,Turkey,Konya,37.87135,32.48464,NA,NA,NA,1447,97,138,181,238,244,247,344,433,508,610,734,866,1019,1194,1337,1448,1542,1,1
22744,1458,800,Uganda,Kampala,0.31628,32.58219,NA,NA,NA,1458,95,110,137,222,340,398,469,595,755,912,1097,1320,1594,1936,2383,3055,3939,1,1
22762,1461,804,Ukraine,Kharkiv,49.98081,36.25272,NA,NA,NA,1461,758,856,968,1094,1233,1353,1466,1544,1586,1534,1484,1464,1453,1441,1426,1410,1393,NA,NA
22765,1463,804,Ukraine,Kyiv (Kiev),50.445368,30.518634,NA,NA,NA,1463,815,974,1163,1389,1655,1926,2201,2410,2574,2590,2606,2673,2806,2942,3032,3052,3038,19,19
22782,1469,804,Ukraine,Odesa,46.47747,30.73262,NA,NA,NA,1469,532,608,693,791,899,982,1054,1081,1092,1064,1037,1007,1009,1010,1015,1024,1031,2,2
22804,629,818,Egypt,Al-Iskandariyah (Alexandria),31.192471,29.904596,NA,NA,NA,629,1037,1249,1504,1752,1987,2241,2521,2834,3056,3244,3546,3919,4333,4778,5225,5733,6313,1,NA
22812,633,818,Egypt,Al-Qahirah (Cairo),30.039173,31.239411,NA,NA,NA,633,2494,3029,3680,4738,5585,6450,7349,8328,9892,11962,13626,15174,16899,18772,20568,22432,24502,17,18
22835,1481,826,United Kingdom,Birmingham (West Midlands),52.4814,-1.8998,NA,NA,NA,1481,2229,2283,2338,2357,2370,2365,2357,2330,2301,2289,2280,2346,2429,2515,2610,2713,2808,2,2
22860,1492,826,United Kingdom,London,51.50853,-0.12574,NA,NA,NA,1492,8361,8278,8196,7869,7509,7546,7660,7848,8054,8323,8613,9119,9699,10313,10849,11207,11467,119,111
22862,1493,826,United Kingdom,Manchester,53.48095,-2.23743,NA,NA,NA,1493,2422,2425,2427,2413,2396,2370,2343,2313,2282,2308,2345,2434,2538,2646,2758,2868,2968,17,18
22894,1508,834,United Republic of Tanzania,Dar es Salaam,-6.82349,39.26951,NA,NA,NA,1508,84,117,162,233,357,572,855,1137,1474,1830,2272,2927,3870,5116,6727,8593,10760,NA,NA
22922,1520,840,United States of America,Atlanta,33.76,-84.4,NA,NA,NA,1520,513,631,776,959,1182,1386,1625,1879,2184,2781,3522,4001,4544,5142,5607,5904,6140,193,213
22926,1522,840,United States of America,Austin,30.27,-97.74,NA,NA,NA,1522,137,161,189,224,267,320,383,466,569,720,911,1120,1377,1684,1938,2079,2182,13,13
22928,1524,840,United States of America,Baltimore,39.29038,-76.61219,NA,NA,NA,1524,1168,1290,1422,1486,1555,1650,1749,1797,1849,1962,2079,2142,2207,2267,2326,2429,2543,35,35
22939,1529,840,United States of America,Boston,42.347919,-71.06453,NA,NA,NA,1529,2551,2680,2818,3000,3187,3233,3281,3349,3428,3726,4036,4110,4185,4249,4320,4485,4671,21,23
22954,1534,840,United States of America,Charlotte,35.22709,-80.84313,NA,NA,NA,1534,142,174,211,244,281,315,353,402,461,596,768,986,1265,1616,1912,2063,2166,53,56
22956,1536,840,United States of America,Chicago,41.85003,-87.65005,NA,NA,NA,1536,4999,5565,6183,6639,7106,7160,7216,7285,7374,7839,8315,8464,8616,8745,8871,9166,9493,75,73
22957,1537,840,United States of America,Cincinnati,39.104722,-84.518783,NA,NA,NA,1537,881,980,1086,1144,1202,1216,1231,1281,1335,1419,1506,1566,1628,1688,1743,1826,1916,4,2
22959,1538,840,United States of America,Cleveland,41.498587,-81.687402,NA,NA,NA,1538,1392,1582,1789,1875,1954,1848,1751,1713,1680,1734,1786,1784,1781,1773,1784,1858,1948,12,9
22963,1541,840,United States of America,Columbus Ohio,39.962205,-83.000186,NA,NA,NA,1541,441,524,621,702,791,813,836,890,950,1040,1139,1251,1374,1505,1612,1703,1788,9,9
22966,1544,840,United States of America,Dallas-Fort Worth,32.72541,-97.32085,NA,NA,NA,1544,866,1122,1447,1715,2025,2234,2468,2819,3219,3665,4168,4632,5149,5703,6130,6430,6683,59,62
22972,1548,840,United States of America,Denver-Aurora,39.734283,-104.983138,NA,NA,NA,1548,505,641,809,923,1054,1198,1356,1437,1528,1747,1994,2181,2385,2599,2771,2916,3048,53,56
22974,1550,840,United States of America,Detroit,42.387137,-83.102641,NA,NA,NA,1550,2769,3140,3548,3759,3966,3885,3807,3750,3703,3804,3899,3814,3730,3639,3606,3727,3886,44,44
23014,1564,840,United States of America,Houston,29.7601927,-95.3693896,NA,NA,NA,1564,709,904,1151,1396,1693,2030,2424,2658,2922,3353,3847,4375,4976,5638,6151,6474,6729,65,65
23017,1566,840,United States of America,Indianapolis,39.790942,-86.147685,NA,NA,NA,1566,505,570,643,729,821,829,838,877,921,1063,1225,1353,1495,1646,1768,1868,1961,8,10
23020,1569,840,United States of America,Jacksonville Florida,30.33218,-81.65565,NA,NA,NA,1569,246,304,376,448,531,564,601,668,742,811,886,974,1070,1172,1256,1329,1398,4,4
23028,1570,840,United States of America,Kansas City,39.11417,-94.62746,NA,NA,NA,1570,703,808,925,1005,1086,1079,1075,1152,1233,1297,1365,1442,1524,1604,1675,1759,1846,15,13
23043,1576,840,United States of America,Las Vegas,36.169941,-115.13983,NA,NA,NA,1576,35,56,92,149,240,325,438,556,708,973,1326,1589,1903,2270,2567,2738,2867,42,38
23052,1579,840,United States of America,Los Angeles-Long Beach-Santa Ana,34.031656,-118.241716,NA,NA,NA,1579,4046,5154,6530,7408,8378,8926,9512,10181,10883,11339,11798,11978,12160,12310,12454,12835,13257,56,47
23053,1580,840,United States of America,Louisville,38.24194,-85.763064,NA,NA,NA,1580,476,539,610,673,740,751,761,758,757,810,866,919,975,1032,1082,1140,1201,3,3
23063,1583,840,United States of America,Memphis,35.140814,-90.047458,NA,NA,NA,1583,409,474,547,604,667,720,776,801,829,899,974,1017,1062,1106,1147,1206,1269,4,2
23064,1584,840,United States of America,Miami,25.789097,-80.204044,NA,NA,NA,1584,622,924,1361,1709,2141,2590,3122,3521,3969,4431,4933,5217,5518,5817,6056,6308,6554,56,58
23067,1585,840,United States of America,Milwaukee,43.0389,-87.90647,NA,NA,NA,1585,836,985,1152,1203,1251,1228,1207,1217,1228,1269,1311,1344,1378,1409,1444,1512,1588,4,4
23068,1586,840,United States of America,Minneapolis-St. Paul,44.97307,-93.269895,NA,NA,NA,1586,996,1176,1384,1540,1706,1748,1794,1935,2087,2236,2395,2523,2658,2791,2904,3038,3175,33,39
23077,1590,840,United States of America,Nashville-Davidson,36.160996,-86.783045,NA,NA,NA,1590,261,302,349,397,450,484,520,546,577,660,755,858,976,1105,1211,1289,1357,20,16
23083,1593,840,United States of America,New York-Newark,40.717042,-74.003663,NA,NA,NA,1593,12338,13219,14164,15177,16191,15880,15601,15827,16086,16943,17813,18087,18365,18593,18793,19314,19885,77,72
23084,1642,840,United States of America,Virginia Beach,36.834498,-76.087179,NA,NA,NA,1642,391,534,721,820,930,996,1069,1174,1286,1341,1396,1418,1441,1460,1487,1554,1632,5,2
23091,1597,840,United States of America,Orlando,28.53834,-81.37924,NA,NA,NA,1597,75,124,203,250,310,427,583,723,893,1020,1165,1331,1521,1731,1900,2016,2115,36,38
23098,1601,840,United States of America,Philadelphia,39.95234,-75.16379,NA,NA,NA,1601,3128,3511,3930,4161,4396,4467,4540,4629,4725,4938,5156,5301,5449,5585,5709,5925,6158,41,44
23099,1602,840,United States of America,Phoenix-Mesa,33.449454,-112.074743,NA,NA,NA,1602,221,353,558,698,874,1117,1422,1696,2025,2437,2923,3266,3649,4063,4386,4614,4808,59,58
23100,1603,840,United States of America,Pittsburgh,40.441823,-79.98823,NA,NA,NA,1603,1539,1670,1805,1826,1845,1827,1807,1740,1681,1717,1753,1743,1733,1719,1726,1797,1884,15,10
23102,1605,840,United States of America,Portland,45.521525,-122.679933,NA,NA,NA,1605,516,581,656,738,829,925,1030,1100,1181,1372,1589,1718,1857,2001,2119,2229,2336,21,19
23106,1607,840,United States of America,Providence,41.824037,-71.417702,NA,NA,NA,1607,703,743,787,860,936,963,990,1018,1047,1111,1175,1183,1191,1196,1212,1267,1333,5,4
23110,1609,840,United States of America,Raleigh,35.778897,-78.637471,NA,NA,NA,1609,69,81,95,121,153,179,209,254,310,413,548,701,896,1140,1347,1456,1533,NA,NA
23115,1611,840,United States of America,Richmond,37.543207,-77.438159,NA,NA,NA,1611,260,295,337,420,519,558,600,646,696,757,822,887,957,1030,1091,1153,1214,3,4
23116,1612,840,United States of America,Riverside-San Bernardino,33.95335,-117.39616,NA,NA,NA,1612,139,232,382,474,586,645,714,920,1178,1336,1516,1717,1945,2194,2394,2534,2653,6,5
23121,1616,840,United States of America,Sacramento,38.58157,-121.4944,NA,NA,NA,1616,216,315,456,540,637,714,803,942,1104,1244,1401,1558,1733,1920,2071,2189,2294,12,13
23126,1617,840,United States of America,Salt Lake City,40.7547,-111.892622,NA,NA,NA,1617,230,285,351,412,483,573,677,732,792,840,891,955,1025,1096,1156,1220,1284,26,25
23128,1618,840,United States of America,San Antonio,29.424113,-98.493536,NA,NA,NA,1618,454,542,645,707,776,859,949,1038,1134,1229,1337,1538,1771,2030,2238,2375,2488,9,9
23129,1619,840,United States of America,San Diego,32.71533,-117.15726,NA,NA,NA,1619,440,612,844,1010,1209,1442,1718,2017,2356,2514,2681,2819,2964,3107,3228,3373,3522,26,27
23130,1620,840,United States of America,San Francisco-Oakland,37.759881,-122.437392,NA,NA,NA,1620,1855,2021,2200,2361,2529,2590,2656,2805,2961,3095,3230,3256,3283,3300,3336,3464,3615,51,49
23131,1621,840,United States of America,San Jose,37.33939,-121.89496,NA,NA,NA,1621,182,336,611,788,1009,1103,1204,1288,1376,1457,1541,1603,1668,1730,1787,1872,1964,11,11
23140,1626,840,United States of America,Seattle,47.626353,-122.333144,NA,NA,NA,1626,795,930,1089,1305,1556,1663,1780,1982,2206,2453,2720,2889,3069,3249,3396,3554,3709,33,35
23152,1631,840,United States of America,St. Louis,38.628612,-90.197197,NA,NA,NA,1631,1407,1535,1673,1777,1882,1865,1851,1899,1950,2014,2079,2116,2153,2184,2223,2318,2427,20,17
23160,1634,840,United States of America,Tampa-St. Petersburg,27.94752,-82.45843,NA,NA,NA,1634,300,437,632,742,874,1094,1362,1530,1717,1886,2071,2253,2452,2659,2825,2970,3105,21,26
23174,1643,840,United States of America,Washington D.C.,38.89511,-77.03637,NA,NA,NA,1643,1298,1539,1823,2135,2488,2626,2777,3063,3376,3651,3949,4264,4604,4955,5230,5469,5690,31,33
23192,135,854,Burkina Faso,Ouagadougou,12.36423,-1.53834,NA,NA,NA,135,33,46,59,82,115,167,265,424,537,667,921,1328,1914,2741,3695,4732,5854,1,1
23193,1648,858,Uruguay,Montevideo,-34.83346,-56.16735,NA,NA,NA,1648,1212,1248,1285,1323,1362,1403,1454,1508,1549,1590,1600,1613,1659,1707,1755,1810,1860,NA,NA
23209,1652,860,Uzbekistan,Tashkent,41.26465,69.21627,NA,NA,NA,1652,755,843,964,1165,1403,1612,1818,1958,2100,2116,2135,2169,2209,2251,2362,2590,2839,3,2
23215,1656,862,Venezuela (Bolivarian Republic of),Barquisimeto,10.07389,-69.32278,NA,NA,NA,1656,127,173,236,303,384,475,583,666,742,838,946,993,1016,1039,1081,1152,1228,NA,NA
